RECORD_ID,ANALYSIS_DATE_TIME,SECURITY_NAME,SYMBOL,ITEM_INTERVAL,DIRECTION,STATUS,PL_RISK,BARS_TO_EXIT,STOP_LOSS_EXIT,CURRENT_DATE_TIME,CURRENT_PRICE,COST,PL,RISK,FILL_DATE_TIME,FILL_PRICE,TRADE_SPAN_BARS,EXIT_DATE_TIME,EXIT_PRICE,PATTERN_TYPE,DEGREE,RATING,MAX_PL_RISK,MIN_PL_RISK,HIDDEN_WAVES,SWING_POINTS_DISPLAY,SWING_POINTS_PATTERN,SWING_POINTS_RANGE,POWERPACK,MIN_RATING,PATTERN_FILTER,EXPECTED_TARGET_ACCURACY,EXPECTED_RANDOM_TARGET_ACCURACY,EXPECTED_BULLSEYE_ACCURACY,EXPECTED_RANDOM_BULLSEYE_ACCURACY,W1_START_POS,W1_START_DATE_TIME,W1_START_PRICE,W1_LENGTH_BARS,W1_SUB_PATTERN,W1_SWING_POINTS,W2_START_DATE_TIME,W2_START_PRICE,W2_START_PRICE_HIT,W2_LENGTH_BARS,W2_SUB_PATTERN,W2_SWING_POINTS,W2_FAILURE,W2_END_PRICE,W2_EXTREME_PRICE,W2_EXTREME_PRICE_HIT,W2_W1_PRICE,W2_W1_TIME,W3_START_DATE_TIME,W3_START_PRICE,W3_START_PRICE_HIT,W3_PRICE_AT_ANALYSIS,W3_LENGTH_BARS_AT_ANALYSIS,W3_LABEL,W3_SUB_PATTERN,W3_SWING_POINTS,W3_W1_PRICE_AT_ANALYSIS,W3_W2_PRICE_AT_ANALYSIS,BARS_TO_TARGET_START,BARS_TO_BULLSEYE_START,BULLSEYE_START_HIT,BARS_TO_BULLSEYE_END,BARS_TO_TARGET_END,TARGET_AREA_NEAR_PRICE,TARGET_AREA_NEAR_RATIO,TARGET_AREA_NEAR_HIT,BULLSEYE_AREA_NEAR,BULLSEYE_AREA_NEAR_RATIO,BULLSEYE_AREA_NEAR_HIT,BULLSEYE_MID_PRICE,BULLSEYE_MID_RATIO,BULLSEYE_MID_HIT,BULLSEYE_MID_AVE_PRICE,BULLSEYE_MID_AVE_RATIO,BULLSEYE_MID_AVE_HIT,BULLSEYE_AREA_FAR_PRICE,BULLSEYE_AREA_FAR_RATIO,BULLSEYE_AREA_FAR_HIT,TARGET_AREA_FAR,TARGET_AREA_FAR_RATIO,TARGET_AREA_FAR_HIT,FIRST_LOAD_DATE_TIME,FIRST_LOAD_DATE_AT_ANALYSIS,BARS_LOADED,BARS_DISPLAYED,SCAN_PATTERN,SCAN_WAVE_NUMBER,SCANNER_LARGE_FILTER,SCANNER_MIN_RATING,SCANNER_HIDDEN_WAVES,SCANNER_MIN_BARS,SCANNER_MAX_GAP,SCANNER_DIRECTION,SCANNER_EXCLUDE_IN_PRICE_TARGET,SCANNER_EXCLUDE_IN_TIME_TARGET,SCANNER_BULLSEYE_ONLY,PERF_FILTER_MIN_RATING_LARGEST_DEGREE,PERF_FILTER_STOP_LOSS_POSITION,PERF_FILTER_MIN_W2_W1_PRICE,PERF_FILTER_MAX_W2_W1_PRICE,PERF_FILTER_MIN_W2_W1_TIME,PERF_FILTER_MAX_W2_W1,PERF_FILTER_MIN_BARS_BEFORE_TARGET,PL_RISK_PER_BAR,CREATED_WITH_AUTO_TRADER,CREATED_IN_SIMPLE_MODE,SCREEN_SHOT_PATH_INITIAL,SCREEN_SHOT_PATH_CURRENT,SCREEN_SHOT_FINAL,DATETIME_RECORD_CREATED,BULLSEYE_END_DATE,MAE,MFE,PURE_DUPE_ID,IS_ACTIVE,DEACTIVE_DATETIME,MANUAL_INACTIVE,W1W2_ONLY_DUPE,CHAINED_1_LOWER_DEGREE_ID,CHAINED_1_HIGHER_DEGREE_ID,TARGET_DATETIME,IS_ACTIVE_OVER_W3PIVOT,DEGREE_NUMBER,HIT_TARGET,HIT_W1START_STOP,HIT_TIMESTOP,CQG,SOURCE,FINAL_PRICE,NET_PL,ACTIVE_DATETIME,PATTERN,CAT,INTERVAL_MIN,CREATED_DATE_TIME,USD_NET_PL,FINAL_NET_PL,TARGET_END_DATE,HIT_TARGET_DATETIME,HIT_W1START_STOP_DATETIME,CURRENT_PRICE_DATETIME,PTR_RECORD_ID,UPDATE_PRICE,DF_DATA_AVAILABLE,timeframe,DIVIDER,VBT_HIT_TARGET,VBT_HIT_TARGET_DATETIME,W1_START_FROM_PREVIOUS_TARGET,W1_START_FROM_PREVIOUS_TARGET_PTR,DEGREE_DIFF_TO_PTR
2089536,2024-06-06 02:56:00-04:00,@YM#_1,@YM#_1,Minutes,Short,Pending,,311,,2024-06-06 02:56:00-04:00,38861,0,,8.58,,,,,,Zigzag,4 - Minute,105.19,,,1,11,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,3,2024-06-05 20:18:00-04:00,38887,230,,3,2024-06-06 00:09:00-04:00,38835,,113,Zigzag,5,0,38879,38879,,85,49,2024-06-06 02:02:00-04:00,38879,,38861,54,C,,1,34.6,40.9,6,93,,311,1038,38843.36,2.06,,38822.85,4.45,,38822.89,4.44,,38803.435,6.71,,38784.02,8.97,,38706.36,18.02,,2024-06-05 20:16:00-04:00,2024-06-05 20:16:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 06.56.08 105.2A2.bmp,..\Charts\_YM#_1 240606 06.56.08 105.2A2.bmp,,2024-06-06 02:56:00-04:00,2024-06-06 08:07:00-04:00,,,0,,,,,,,,,4,,,,YM,A2,,,,,IND,1,2024-06-06 03:08:00-04:00,,,2024-06-06 20:14:00-04:00,,,,,,,1m,|,1,2024-06-06 05:34:00-04:00,1,1979122,0
2089594,2024-06-06 03:01:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,123,,2024-06-06 03:01:00-04:00,38869,0,,7.92,,,,,,Zigzag,3 - Minuette,97.7,,,1,27,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),67.1,42,39.4,13.7,277,2024-06-06 00:58:00-04:00,38845,64,,3,2024-06-06 02:02:00-04:00,38879,,44,Zigzag,3,1,38856,38854,,68,69,2024-06-06 02:46:00-04:00,38856,,38869,15,C,,1,38.2,56.5,2,35,,123,421,38874.86,0.74,,38878.42,1.19,,38913.83,5.66,,38898.27,3.7,,38918.12,6.2,,38973.99,13.26,,2024-06-05 20:21:00-04:00,2024-06-05 20:21:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.01.08 097.7A2.bmp,..\Charts\_YM#_1 240606 07.01.08 097.7A2.bmp,,2024-06-06 03:01:00-04:00,2024-06-06 05:04:00-04:00,,,0,,,,,,,,,3,,,,YM,A2,,,,,IND,1,2024-06-06 03:09:00-04:00,,,2024-06-06 10:02:00-04:00,,,,,,,1m,|,1,2024-06-06 04:31:00-04:00,1,1992695,-1
2089626,2024-06-06 03:03:00-04:00,@YM#_1,@YM#_1,Minutes,Short,Pending,,288,,2024-06-06 03:03:00-04:00,38871,0,,4.29,,,,,,Zigzag,4 - Minute,104.18,,,1,11,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),61.7,43.8,39.5,15,8,2024-06-05 20:30:00-04:00,38884,218,,3,2024-06-06 00:09:00-04:00,38835,,113,Zigzag,5,0,38879,38879,,90,52,2024-06-06 02:02:00-04:00,38879,,38871,61,C,,1,16.3,18.2,-4,81,,288,1031,38843.36,6.44,,38832.81,8.9,,38832.85,8.89,,38813.395,13.43,,38793.98,17.95,,38716.32,36.06,,2024-06-05 20:23:00-04:00,2024-06-05 20:23:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.03.08 104.2A2.bmp,..\Charts\_YM#_1 240606 07.03.08 104.2A2.bmp,,2024-06-06 03:03:00-04:00,2024-06-06 07:51:00-04:00,,,0,,,,,,,,,4,,,,YM,A2,,,,,IND,1,2024-06-06 03:09:00-04:00,,,2024-06-06 20:14:00-04:00,,,,,,,1m,|,1,2024-06-06 04:19:00-04:00,1,1979122,0
2089730,2024-06-06 03:09:00-04:00,@NQ#_1,@NQ#_1,Minutes,Long,Pending,,54,,2024-06-06 03:09:00-04:00,19092.5,0,,6.6,,,,,,Zigzag,2 - Subminuette,138.7,,,1,12,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,315,2024-06-06 01:44:00-04:00,19072.5,27,,1,2024-06-06 02:11:00-04:00,19094.75,,39,Flat,3,1,19084.75,19083.5,,45,144,2024-06-06 02:50:00-04:00,19084.75,,19092.5,19,C,,1,34.8,77.5,-12,7,,54,234,19092.95,0.07,,19096.51,0.61,,19112.09,2.97,,19106.99,2.2,,19117.47,3.78,,19136.05,6.6,,2024-06-05 20:30:00-04:00,2024-06-06 00:08:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 07.09.15 103.8A2.bmp,..\Charts\_NQ#_1 240606 07.09.15 103.8A2.bmp,,2024-06-06 03:09:00-04:00,2024-06-06 04:03:00-04:00,,,0,,,,,,,,,2,,,,NQ,A1,,,,,IND,1,2024-06-06 03:10:00-04:00,,,2024-06-06 07:03:00-04:00,,,,,,,1m,|,1,2024-06-06 03:11:00-04:00,1,1994500,-1
2089790,2024-06-06 03:11:00-04:00,@YM#_1,@YM#_1,Minutes,Short,Pending,,260,,2024-06-06 03:11:00-04:00,38867,0,,5.28,,,,,,Zigzag,4 - Minute,102.64,,,1,11,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),61.7,43.8,39.5,15,21,2024-06-05 20:52:00-04:00,38883,197,,3,2024-06-06 00:09:00-04:00,38835,,113,Zigzag,5,0,38879,38879,,92,57,2024-06-06 02:02:00-04:00,38879,,38867,69,C,,1,25,27.3,-17,63,,260,1023,38843.36,4.48,,38836.13,5.85,,38836.17,5.84,,38816.715,9.52,,38797.3,13.2,,38719.64,27.91,,2024-06-05 20:31:00-04:00,2024-06-05 20:31:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.11.06 102.6A2.bmp,..\Charts\_YM#_1 240606 07.11.06 102.6A2.bmp,,2024-06-06 03:11:00-04:00,2024-06-06 07:31:00-04:00,,,0,,,,,,,,,4,,,,YM,A2,,,,,IND,1,2024-06-06 03:11:00-04:00,,,2024-06-06 20:14:00-04:00,,,,,,,1m,|,1,2024-06-06 04:17:00-04:00,1,1979122,0
2089818,2024-06-06 03:10:00-04:00,@NQ#_5,@NQ#_5,Minutes,Long,Pending,,12,,2024-06-06 03:10:00-04:00,19094.25,0,,7.1775,,,,,,Impulse,3 - Minuette,156.62,,,1,90,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,383,2024-06-06 01:45:00-04:00,19072.5,6,,1,2024-06-06 02:15:00-04:00,19094.75,,7,Flat,3,1,19084.75,19083.5,,45,117,2024-06-06 02:50:00-04:00,19084.75,,19094.25,4,3,,1,42.7,95,-2,1,,12,38,19098.55,0.6,,19106.84,1.75,,19117.73,3.27,,19117.31,3.21,,19127.78,4.67,,19183.15,12.39,,2024-06-04 16:55:00-04:00,2024-06-04 21:30:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_5 240606 07.10.30 147.9A2.bmp,..\Charts\_NQ#_5 240606 07.10.30 147.9A2.bmp,,2024-06-06 03:10:00-04:00,2024-06-06 04:10:00-04:00,19087,19109.5,0,0,6/6/2024 8:10,,,,2091070,,,3,1,,,NQ,A4,19106.84,12.59,6/6/2024 7:35,Chained_1,IND,5,2024-06-06 03:13:00-04:00,251.8,1,2024-06-06 06:20:00-04:00,7/12/2024 6:28,,2024-07-12 02:28:00-04:00,,,1,5m,|,1,2024-06-06 04:05:00-04:00,1,1994500,0
2089852,2024-06-06 03:16:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,87,,2024-06-06 03:16:00-04:00,19092.5,0,,3.465,,,,,,Impulse,2 - Subminuette,172.11,,,1,27,17,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,281,2024-06-06 01:17:00-04:00,19103,27,,1,2024-06-06 01:44:00-04:00,19072.5,,90,Zigzag,15,0,19099,19099,,87,333,2024-06-06 03:14:00-04:00,19099,,19092.5,2,3,,1,21.3,24.5,9,29,,87,187,19063.49,8.37,,19042.09,14.55,,19042.12,14.54,,19032.56,17.3,,19023.03,20.05,,18946.8,42.05,,2024-06-05 20:37:00-04:00,2024-06-06 00:08:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 07.16.32 095.9A2.bmp,..\Charts\_NQ#_1 240606 07.16.32 095.9A2.bmp,,2024-06-06 03:16:00-04:00,2024-06-06 04:43:00-04:00,19124.5,19057,0,0,6/6/2024 8:43,,,,1994500,,,2,,1,,NQ,A1,19103,-10.5,6/6/2024 7:17,Chained_1,IND,1,2024-06-06 03:16:00-04:00,-210,1,2024-06-06 06:23:00-04:00,,7/12/2024 6:28,2024-07-12 02:28:00-04:00,,,1,1m,|,0,,1,1658519,0
2091022,2024-06-06 03:32:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,92,,2024-06-06 03:32:00-04:00,19095.75,0,,2.3925,,,,,,Impulse,3 - Minuette,171.4,,,1,29,19,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,265,2024-06-06 01:17:00-04:00,19103,27,,1,2024-06-06 01:44:00-04:00,19072.5,,106,Zigzag,17,0,19101.25,19101.25,,94,393,2024-06-06 03:30:00-04:00,19101.25,,19095.75,2,3,,1,18,19.1,11,31,,92,187,19062.72,13.81,,19044.33,21.49,,19044.36,21.48,,19034.805,25.47,,19025.28,29.45,,18949.05,61.32,,2024-06-05 20:53:00-04:00,2024-06-06 00:08:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 07.32.14 093.3A2.bmp,..\Charts\_NQ#_1 240606 07.32.14 093.3A2.bmp,,2024-06-06 03:32:00-04:00,2024-06-06 05:04:00-04:00,,,0,,,,,,,,,3,,,,NQ,A1,,,,,IND,1,2024-06-06 03:32:00-04:00,,,2024-06-06 06:39:00-04:00,,,,,,,1m,|,0,,1,1658519,1
2091083,2024-06-06 03:34:00-04:00,@YM#_1,@YM#_1,Minutes,Short,Pending,,232,,2024-06-06 03:34:00-04:00,38861,0,,6.93,,,,,,Zigzag,4 - Minute,101.8,,,1,11,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),61.7,43.8,39.5,15,3,2024-06-05 20:57:00-04:00,38882,192,,3,2024-06-06 00:09:00-04:00,38835,,113,Zigzag,5,0,38879,38879,,94,59,2024-06-06 02:02:00-04:00,38879,,38861,92,C,,1,38.3,40.9,-42,38,,232,1000,38843.36,2.55,,38839.45,3.11,,38800.65,8.71,,38820.035,5.91,,38800.62,8.71,,38722.96,19.92,,2024-06-05 20:55:00-04:00,2024-06-05 20:55:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.34.06 101.8A2.bmp,..\Charts\_YM#_1 240606 07.34.06 101.8A2.bmp,,2024-06-06 03:34:00-04:00,2024-06-06 07:26:00-04:00,,,0,,,,,,,,,4,,,,YM,A2,,,,,IND,1,2024-06-06 03:34:00-04:00,,,2024-06-06 20:14:00-04:00,,,,,,,1m,|,1,2024-06-06 04:17:00-04:00,1,1979122,0
2091199,2024-06-06 03:44:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,177,,2024-06-06 03:44:00-04:00,38858,0,,4.29,,,,,,Zigzag,3 - Minuette,113.63,,,1,22,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,234,2024-06-06 00:58:00-04:00,38845,64,,3,2024-06-06 02:02:00-04:00,38879,,101,Double 3,5,0,38848,38848,,91,158,2024-06-06 03:43:00-04:00,38848,,38858,1,C,,1,29.4,32.3,16,62,,177,599,38873.42,3.59,,38878.22,4.71,,38912.4,12.68,,38900.45,9.9,,38922.68,15.08,,38983.66,29.29,,2024-06-05 21:05:00-04:00,2024-06-05 22:57:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.44.06 113.6A2.bmp,..\Charts\_YM#_1 240606 07.44.06 113.6A2.bmp,,2024-06-06 03:44:00-04:00,2024-06-06 06:41:00-04:00,,,0,,,,,,,,,3,,,,YM,A2,,,,,IND,1,2024-06-06 03:44:00-04:00,,,2024-06-06 13:43:00-04:00,,,,,,,1m,|,1,2024-06-06 04:31:00-04:00,1,1992695,-1
2091227,2024-06-06 03:47:00-04:00,@ES#_1,@ES#_1,Minutes,Short,Pending,,174,,2024-06-06 03:47:00-04:00,5365.75,0,,1.32,,,,,,Zigzag,4 - Minute,112.79,,,1,7,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,202,2024-06-06 00:29:00-04:00,5369.75,81,,3,2024-06-06 01:50:00-04:00,5362.5,,101,,1,0,5368,5368,,76,125,2024-06-06 03:31:00-04:00,5368,,5365.75,16,C,,1,31,40.9,6,54,,174,751,5363.54,1.67,,5359.99,4.36,,5360.02,4.34,,5357.31,6.39,,5354.63,8.42,,5343.93,16.53,,2024-06-05 21:08:00-04:00,2024-06-06 00:08:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_ES#_1 240606 07.47.06 112.8A2.bmp,..\Charts\_ES#_1 240606 07.47.06 112.8A2.bmp,,2024-06-06 03:47:00-04:00,2024-06-06 06:41:00-04:00,,,0,,,,,,,,,4,,,,ES,A1,,,,,IND,1,2024-06-06 03:47:00-04:00,,,2024-06-06 16:18:00-04:00,,,,,,,1m,|,1,2024-06-06 04:41:00-04:00,0,0,
2091336,2024-06-06 03:51:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,161,,2024-06-06 03:51:00-04:00,19093.5,0,,5.0325,,,,,,Zigzag,4 - Minute,106.44,,,1,9,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,198,2024-06-06 00:29:00-04:00,19108.75,75,,3,2024-06-06 01:44:00-04:00,19072.5,,106,Zigzag,3,0,19101.25,19101.25,,79,141,2024-06-06 03:30:00-04:00,19101.25,,19093.5,21,C,,1,21.4,27,-1,47,,161,690,19077.96,3.09,,19057.17,7.22,,19057.21,7.21,,19047.635,9.11,,19038.1,11.01,,18980.9,22.37,,2024-06-05 21:12:00-04:00,2024-06-06 00:08:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 07.51.17 106.4A2.bmp,..\Charts\_NQ#_1 240606 07.51.17 106.4A2.bmp,,2024-06-06 03:51:00-04:00,2024-06-06 06:32:00-04:00,,,0,,,,,,,,,4,,,,NQ,A1,,,,,IND,1,2024-06-06 03:51:00-04:00,,,2024-06-06 15:21:00-04:00,,,,,,,1m,|,1,2024-06-06 04:41:00-04:00,0,0,
2091415,2024-06-06 03:57:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,103,,2024-06-06 03:57:00-04:00,38864,0,,9.57,,,,,,Zigzag,4 - Minute,93.91,,,1,12,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),67.1,40.2,36.8,13.2,172,2024-06-06 00:09:00-04:00,38835,28,,3,2024-06-06 00:37:00-04:00,38871,,186,Flat,3,1,38848,38845,,64,664,2024-06-06 03:43:00-04:00,38848,,38864,14,C,,1,44.4,69.6,16,39,,103,248,38866.86,0.3,,38870.89,0.72,,38905.83,4.37,,38891.27,2.85,,38911.65,4.98,,38965.99,10.66,,2024-06-05 21:18:00-04:00,2024-06-05 22:57:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240606 07.57.06 093.9A2.bmp,..\Charts\_YM#_1 240606 07.57.06 093.9A2.bmp,,2024-06-06 03:57:00-04:00,2024-06-06 05:40:00-04:00,,,0,,,,,,,,,4,,,,YM,A2,,,,,IND,1,2024-06-06 03:57:00-04:00,,,2024-06-06 08:05:00-04:00,,,,,,,1m,|,1,2024-06-06 04:04:00-04:00,1,1992695,0
2091513,2024-06-06 04:00:00-04:00,@NQ#_5,@NQ#_5,Minutes,Long,Pending,,30,,2024-06-06 04:00:00-04:00,19097.75,0,,8.3325,,,,,,Impulse,3 - Minuette,139.29,,,1,90,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,373,2024-06-06 01:45:00-04:00,19072.5,11,,1,2024-06-06 02:40:00-04:00,19097,,14,Flat,3,1,19087,19084.75,,41,127,2024-06-06 03:50:00-04:00,19087,,19097.75,2,3,,1,43.9,107.5,2,8,,30,75,19100.8,0.37,,19110.24,1.5,,19119.99,2.67,,19121.225,2.82,,19132.21,4.14,,19185.4,10.52,,2024-06-04 17:45:00-04:00,2024-06-04 21:30:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_5 240606 08.00.43 155.0A2.bmp,..\Charts\_NQ#_5 240606 08.00.43 155.0A2.bmp,,2024-06-06 04:00:00-04:00,2024-06-06 06:30:00-04:00,19032.25,19124.5,0,0,6/12/2024 7:10,,,2091625,,,,3,1,,,NQ,A4,,1319.25,6/12/2024 7:10,,IND,5,2024-06-06 04:04:00-04:00,,,2024-06-06 10:15:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,20417,1,5m,|,1,2024-06-06 04:15:00-04:00,1,1994500,0
2091625,2024-06-06 04:09:00-04:00,@NQ#_1,@NQ#_1,Minutes,Long,Pending,,13,,2024-06-06 04:09:00-04:00,19107.25,0,,6.6825,,,,,,Impulse,2 - Subminuette,113.22,,,1,26,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,380,2024-06-06 03:49:00-04:00,19087,16,,3,2024-06-06 04:05:00-04:00,19109.5,,2,,1,0,19101.75,19101.75,,34,13,2024-06-06 04:07:00-04:00,19101.75,,19107.25,2,3,,1,24.4,71,2,5,,13,18,19112.44,0.78,,19121.55,2.14,,19131.62,3.65,,19130.87,3.53,,19140.19,4.93,,19178.01,10.59,,2024-06-05 21:30:00-04:00,2024-06-06 01:23:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 08.09.12 108.0A2.bmp,..\Charts\_NQ#_1 240606 08.09.12 108.0A2.bmp,,2024-06-06 04:09:00-04:00,2024-06-06 04:22:00-04:00,,,0,,,,,,,,,2,,,,NQ,A1,,,,,IND,1,2024-06-06 04:09:00-04:00,,,2024-06-06 04:27:00-04:00,,,,,,,1m,|,1,2024-06-06 04:16:00-04:00,0,0,
2091637,2024-06-06 04:12:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,24,,2024-06-06 04:12:00-04:00,2061.8,0,,0.627,,,,,,Zigzag,2 - Subminuette,91.73,,,1,32,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),67.1,40.2,36.8,13.2,378,2024-06-06 03:50:00-04:00,2059.9,16,,3,2024-06-06 04:06:00-04:00,2062.3,,5,,1,0,2060.4,2060.4,,79,31,2024-06-06 04:11:00-04:00,2060.4,,2061.8,1,C,,1,58.3,73.7,4,9,,24,48,2061.9,0.16,,2063.9,3.35,,2064,3.51,,2064.95,5.02,,2066,6.7,,2069.9,12.92,,2024-06-05 21:31:00-04:00,2024-06-05 22:41:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240606 08.12.12 091.7A2.bmp,..\Charts\_RTY#_1 240606 08.12.12 091.7A2.bmp,,2024-06-06 04:12:00-04:00,2024-06-06 04:36:00-04:00,,,0,,,,,,,,,2,,,,RTY,A2,,,,,IND,1,2024-06-06 04:12:00-04:00,,,2024-06-06 05:00:00-04:00,,,,,,,1m,|,1,2024-06-06 04:31:00-04:00,0,0,
2093141,2024-06-06 04:51:00-04:00,@RTY#_1,@RTY#_1,Minutes,Short,Pending,,15,,2024-06-06 04:51:00-04:00,2059.3,0,,1.353,,,,,,Zigzag,2 - Subminuette,108.7,,,1,17,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,382,2024-06-06 04:33:00-04:00,2063.4,8,,3,2024-06-06 04:41:00-04:00,2056.3,,8,,1,0,2060.9,2060.9,,65,100,2024-06-06 04:49:00-04:00,2060.9,,2059.3,2,C,,1,22.5,34.8,1,4,,15,73,2057.1,1.63,,2053.4,4.36,,2051.7,5.62,,2051.4,5.84,,2049.4,7.32,,2037.3,16.26,,2024-06-05 22:10:00-04:00,2024-06-05 22:41:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240606 08.51.10 108.7A2.bmp,..\Charts\_RTY#_1 240606 08.51.10 108.7A2.bmp,,2024-06-06 04:51:00-04:00,2024-06-06 05:06:00-04:00,,,0,,,,,,,,,2,,,,RTY,A2,,,,,IND,1,2024-06-06 04:51:00-04:00,,,2024-06-06 06:04:00-04:00,,,,,,,1m,|,0,,1,2091637,0
2093209,2024-06-06 04:59:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,34,,2024-06-06 04:59:00-04:00,19094.75,0,,8.58,,,,,,Zigzag,2 - Subminuette,103.02,,,1,12,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),61.7,43.8,39.5,15,362,2024-06-06 04:21:00-04:00,19120.75,20,,3,2024-06-06 04:41:00-04:00,19057,,15,Zigzag,3,0,19100.75,19100.75,,69,75,2024-06-06 04:56:00-04:00,19100.75,,19094.75,3,C,,1,9.4,13.7,3,11,,34,142,19065.31,3.43,,19041.58,6.2,,19022.56,8.41,,19022.52,8.42,,19003.46,10.64,,18889.1,23.97,,2024-06-05 22:20:00-04:00,2024-06-06 03:55:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240606 08.59.07 103.0A2.bmp,..\Charts\_NQ#_1 240606 08.59.07 103.0A2.bmp,,2024-06-06 04:59:00-04:00,2024-06-06 05:33:00-04:00,19115,19084.25,0,1,,,,2093393,,,,2,,,1,NQ,A1,,-1322.25,6/6/2024 9:14,,IND,1,2024-06-06 04:59:00-04:00,,,2024-06-06 07:21:00-04:00,,,2024-07-12 03:19:00-04:00,,20417,1,1m,|,0,,1,2091625,0
