year,advertiser_id,advertiser_name
2018,527,Great Southern Bancorp Inc
2018,1143,Union Savings Bank
2018,232,Capital One Financial Corp
2018,152,Bank Orion
2018,464,First Southern Bank
2018,227,Capital Center Llc
2018,374,Embrace Home Loans
2018,51,Advanced Financial Services
2018,810,National Bank Of KS City
2018,745,Mechanics Bank
2018,746,Mechanics Savings Bank
2018,702,Listerhill Credit Union
2018,103,Associated Credit Union
2018,50,Adirondack Trust Co
2018,1154,Unitus Community Credit Union
2018,452,First National Community Bancorp
2018,228,Capital City Bank
2018,290,Commonwealth Central Credit Union
2018,743,McCoy Federal Credit Union
2018,908,Peoples Bank & Trust Co
2018,365,East Cambridge Savings Bank
2018,1070,Summit Credit Union
2018,485,Freedom Credit Union
2018,1160,University Of HI Federal Credit Union
2018,377,Envision Credit Union
2018,792,Municipal Credit Union
2018,292,Community Bank & Trust
2018,226,Capital Bank
2018,239,Carver Federal Savings Bank
2018,869,OnPoint Community Credit Union
2018,662,Kirtland Federal Credit Union
2018,52,Advantage Bank
2018,570,Hartford Federal Credit Union
2018,919,Pioneer Bank
2018,1122,Tulsa Federal Employees Credit Union
2018,161,Bay Bank
2018,526,Great Midwest Bank
2018,647,Johns Hopkins Federal Credit Union
2018,754,Members First Credit Union
2018,653,Kellogg Community Federal Credit Union
2018,1134,UW Credit Union
2018,293,Community Choice Credit Union
2018,883,PLATINUM MORTGAGE
2018,848,Notre Dame Federal Credit Union
2018,705,Lowell Five Cent Savings Bank
2018,1123,Tulsa Teachers Credit Union
2018,336,Deseret First Credit Union
2018,69,Amalgamated Bank
2018,431,First Central Credit Union
2018,487,Freehold Savings Bank
2018,259,Chesapeake Bank Of MD
2018,1206,West Suburban Bank
2018,863,Old Hickory Credit Union
2018,385,Exchange Bank
2018,328,Day Air Credit Union
2018,769,Mid Penn Bancorp Inc
2018,323,Cross Valley Federal Credit Union
2018,244,Central National Bank
2018,417,Farmers National Bank
2018,350,DuTrac Community Credit Union
2018,947,RIA Federal Credit Union
2018,266,Citizens First Bank
2018,1018,Schools Financial Credit Union
2018,937,Public Service Credit Union
2018,1102,Timberland Bancorp Inc
2018,543,Gulf Winds Federal Credit Union
2018,1019,Scott Credit Union
2018,824,New Horizons Credit Union
2018,1168,Valley First Credit Union
2018,279,Collins Credit Union
2018,1131,USAlliance Federal Credit Union
2018,1060,State Bank
2018,911,Peoples Credit Union
2018,311,County Bank
2018,934,Provident Credit Union
2018,910,Peoples Community Bank
2018,1021,Service Credit Union
2018,539,Guardian Credit Union
2018,460,First Savings Bank
2018,147,Bank Of NH
2018,1073,Sun East Federal Credit Union
2018,573,Hatboro Federal Savings
2018,1215,Wilson Bank & Trust
2018,696,Liberty Federal
2018,295,Community First Credit Union
2018,707,Lyons National Bank
2018,1031,Slovenian Savings & Loan
2018,1158,University Credit Union
2018,819,Network Funding Corp
2018,1091,Telco Community Credit Union
2018,604,Hometown National Bank
2018,435,First Community Credit Union
2018,681,Lake Trust Credit Union
2018,263,Citizens & Northern Corp
2018,898,Park Bank
2018,297,Community Savings Bank
2018,904,Pen Air Federal Credit Union
2018,1141,Union Federal Savings & Loan Assn
2018,739,Matadors Community Credit Union
2018,641,Itasca Bank & Trust Co
2018,970,River City Federal Credit Union
2018,145,Bank Of Marion
2018,1125,Tyndall Federal Credit Union
2018,756,Members Plus Credit Union
2018,1148,United Heritage Credit Union
2018,348,Dort Federal Credit Union
2018,779,Midwest Bank Na
2018,886,PREMIUM MORTGAGE CORP
2018,319,Credit Union Of Denver
2018,659,Keystone Financial Inc
2018,258,Chesapeake Bank
2018,1107,Town & Country Bank
2018,582,Heritage Federal Credit Union
2018,467,FirstSouth Bancorp Inc
2018,53,Advantage Federal Credit Union
2018,89,Anchorbank
2018,469,Firstmark Credit Union
2018,611,Huntington Bancshares Inc
2018,772,MidFirst Bank
2018,216,Cadence Bancorp Llc
2018,148,Bank Of NY Mellon Corp
2018,1106,Torrington Savings Bank
2018,958,Reliance Bank
2018,284,Columbia Credit Union
2018,164,BayPort Credit Union Inc
2018,1209,Western Bank Corp Inc
2018,703,Logix Federal Credit Union
2018,1196,Washington State Employees Credit Union
2018,363,Eagle Bank
2018,256,Chelsea Groton Bank
2018,744,McCue Mortgage Co
2018,368,Eastern National
2018,667,LBS Financial Credit Union
2018,924,Point Breeze Credit Union
2018,203,COMMONFUND MORTGAGE CORP
2018,706,Luther Burbank Savings
2018,640,Iserve Residential Lending Llc
2018,1076,Sunmark Federal Credit Union
2018,479,Founders Federal Credit Union
2018,967,Rhode Island Credit Union
2018,1173,Velocity Credit Union
2018,483,Franklin Mint Federal Credit Union
2018,971,River Valley Credit Union
2018,837,Northeast Bank
2018,966,Reverse Mortgage Funding Llc
2018,172,Benchmark Mortgage
2018,315,Credit Union 1
2018,108,Atlantic Home Loans
2018,623,Idaho Central Credit Union
2018,816,Neighbors Federal Credit Union
2018,630,Institution For Savings
2018,686,Landmark Bank
2018,771,Mid-Hudson Valley Federal Credit Union
2018,598,Homebridge Financial Services Inc
2018,956,Redwood Credit Union
2018,1001,SUMMIT MORTGAGE CORP
2018,384,Evolve Federal Credit Union
2018,1036,Sound Credit Union
2018,1061,State Employees Credit Union
2018,583,Heritage Trust Federal Credit Union
2018,1056,St Louis Community Credit Union
2018,222,Campus Federal Credit Union
2018,567,Harborstone Credit Union
2018,72,AmeriCU Credit Union
2018,515,German American Bancorp
2018,171,Belmont Savings Bank
2018,1039,South Jersey Federal Credit Union
2018,1104,Tioga State Bank
2018,296,Community Resource Federal Credit Union
2018,299,CommunityAmerica Credit Union
2018,969,River City Bank
2018,619,INVESTORS BANK CORP
2018,410,Fairwinds Credit Union
2018,778,Midwest America Federal Credit Union
2018,1184,Vystar Credit Union
2018,1211,Western Sun Federal Credit Union
2018,565,Hanscom Federal Credit Union
2018,109,Atlantic Stewardship Bank
2018,814,Navy Federal Credit Union
2018,1199,Waukesha State Bank
2018,448,First Midwest Bank
2018,6,1st Advantage Federal Credit Union
2018,66,Ally Financial Inc
2018,416,Farmers Bank
2018,901,Patriot National Bank
2018,605,Honesdale National Bank
2018,698,Liberty National Bank
2018,73,AmeriChoice Federal Credit Union
2018,98,Arrowhead Credit Union
2018,933,Provident Bank
2018,1221,Y-12 Federal Credit Union
2018,55,Affinity Federal Credit Union
2018,537,Guaranty Bank & Trust Co
2018,807,NVE Bancorp
2018,929,Primary Residential Mortgage Inc
2018,766,Michigan State University Federal Credit Union
2018,1022,Seven Seventeen Credit Union
2018,1052,Spencer Savings Bank
2018,1193,WSFS Financial Corp
2018,642,JG Wentworth Co
2018,637,Intl Bank Of Commerce
2018,283,Columbia Bank
2018,214,CTBC Bank Co Ltd
2018,1198,Water & Power Community Credit Union
2018,245,Central Pacific Bank
2018,429,First Bank Of Highland Park
2018,576,Hawaii State Federal Credit Union
2018,874,Orrstown Bank
2018,155,BankFinancial FSB
2018,1115,TruMark Financial Credit Union
2018,476,Fond Du Lac Credit Union
2018,862,Oklahoma Central Credit Union
2018,139,Bank Mutual
2018,488,Fremont Bank
2018,451,First National Bank TX
2018,1010,Salem Five Cents Savings Bank
2018,789,Mountain America Credit Union
2018,110,Axia Financial Llc
2018,518,Global Credit Union
2018,1045,Southland Credit Union
2018,607,Horizon Credit Union
2018,1132,USE CREDIT UNION
2018,930,Progressive Bank
2018,664,Knoxville TVA Employees Credit Union
2018,1078,Syracuse Securities Inc
2018,1094,Tennessee Valley Federal Credit Union
2018,928,Presidential Bank
2018,74,America First Credit Union
2018,243,Centra Credit Union
2018,1089,Technology Credit Union
2018,473,Florida Central Credit Union
2018,1159,University Federal Credit Union
2018,906,People First Federal Credit Union
2018,436,First Credit Union
2018,87,Ameriserv Financial Inc
2018,1098,Third Federal Savings & Loan
2018,1135,Ulster Savings Bank
2018,694,Leominster Credit Union
2018,1007,Saco & Biddeford Savings Institution
2018,1038,South Central Bank
2018,170,Bellco Credit Union
2018,242,Center National Bank
2018,1020,Security Service Federal Credit Union
2018,320,Credit Union One
2018,29,AMERICAN FINANCIAL NETWORK
2018,449,First Mortgage Co
2018,341,Direct Federal Credit Union
2018,179,Bogota Savings Bank
2018,542,Gulf Coast Bank & Trust Co
2018,180,Boiling Springs Savings Bank Inc
2018,1133,UT Federal Credit Union
2018,274,Clinton Savings Bank
2018,800,NBT Bancorp Inc
2018,1181,Virginia Credit Union
2018,1041,South Shore Savings Bank
2018,1040,South Shore Bank
2018,758,Merck Sharp & Dohme Federal Credit Union
2018,93,Arizona Central Credit Union
2018,138,Bank Independent
2018,940,PyraMax Bank
2018,318,Credit Union Of CO
2018,339,Diamond Valley Federal Credit Union
2018,1227,loanDepot.com Llc
2018,79,American Financing Corp
2018,466,First State Bank & Trust
2018,541,Guild Mortgage Co
2018,615,IH MS Valley Credit Union
2018,278,Code Credit Union
2018,1174,Ventura County Credit Union
2018,865,Old National Bancorp
2018,595,Home State Bank
2018,986,SECU Credit Union
2018,1035,Somerset Savings Bank
2018,835,North Shore Bank
2018,695,Level One Bank
2018,1024,Sharon Savings Bank
2018,446,First Internet Bancorp
2018,529,Greater IA Credit Union
2018,505,GREENTREE MORTGAGE CORP
2018,522,Goldenwest Credit Union
2018,1046,Southside Bank
2018,1050,Sovereign Lending Group
2018,260,Churchill Mortgage Corp
2018,984,SAFE Federal Credit Union
2018,839,Northfield Savings Bank
2018,954,Reading Cooperative Bank
2018,1163,Utah Community Credit Union
2018,81,American Internet Mortgage Inc
2018,1033,Solvay Bank
2018,740,Maverick Funding Corp
2018,418,Federal Savings Bank
2018,925,Point Loma Credit Union
2018,516,Glass City Federal Credit Union
2018,1114,Tropical Financial Credit Union
2018,701,Lisle Savings Bank
2018,1205,Wescom Credit Union
2018,234,Capitol Federal Financial Inc
2018,1207,West VA Federal Credit Union
2018,465,First Southern National Bank
2018,301,Connex Credit Union
2018,689,Langley Federal Credit Union
2018,586,HighTechLending Inc
2018,439,First Federal Bank
2018,597,HomeTrust Banking Partnership
2018,237,Carrollton Bancorp
2018,855,OPEN MORTGAGE LLC
2018,844,Northwest Community Credit Union
2018,291,Commonwealth Credit Union
2018,308,Cornerstone Mortgage Co
2018,307,Cornerstone Home Lending Inc
2018,932,Prosperity Bancshares Inc
2018,264,Citizens Bank
2018,271,City Credit Union
2018,484,Franklin Savings Bank FSB
2018,734,Magyar Bancorp
2018,90,Andrews Federal Credit Union
2018,861,Ocean Bank
2018,46,Absolute Mortgage Co
2018,1111,Traditional Bank
2018,517,Glen Rock Savings Bank
2018,791,Movement Mortgage Llc
2018,91,Androscoggin Bank
2018,1164,Utah First Federal Credit Union
2018,58,Alaska USA Federal Credit Union
2018,1049,Southwest Business Corp
2018,1065,Sterling Bank
2018,1064,Sterling Bancorp
2018,1028,Simmons First National Corp
2018,699,Lincoln Bancorp
2018,684,Lakeside Bancorp
2018,941,Quad City Bank & Trust Co
2018,782,Mission Federal Credit Union
2018,1172,Vantage Credit Union
2018,566,HarborOne Bank
2018,444,First Financial Bank
2018,820,New American Funding
2018,852,Numark Credit Union
2018,1185,WALL STREET MORTGAGE BANKERS LTD
2018,1012,San Diego County Credit Union
2018,700,Linn Area Credit Union
2018,1100,Thumb National Bank & Trust Co
2018,737,Marine Bank
2018,899,Patelco Credit Union
2018,281,Colonial Savings FA
2018,540,Guardian Savings
2018,189,CBC Federal Credit Union
2018,268,Citizens Savings Bank
2018,56,AgStar Financial Services ACA
2018,95,Arizona State Credit Union
2018,644,James B Nutter & Co
2018,438,First FL Credit Union
2018,49,Adirondack Bank
2018,687,Landmark Community Bank
2018,113,BBCN Bancorp Inc
2018,851,NuVision Federal Credit Union
2018,765,Metro Credit Union
2018,383,Evans Bancorp Inc
2018,386,Extraco Bank
2018,680,Lake Shore Savings Inc
2018,975,Rock Holdings Inc
2018,221,Cambridge Savings Bank
2018,1155,Unity Bancorp Inc
2018,826,New Residential Investment Corp
2018,534,Grow Financial Federal Credit Union
2018,432,First Choice Bank
2018,370,Educators Credit Union
2018,480,Fox Communities Credit Union
2018,1194,Wallick & Volk Inc
2018,905,Pentagon Federal Credit Union
2018,610,Huntingdon Valley Bank
2018,955,Redstone Federal Credit Union
2018,1112,Travis Credit Union
2018,183,Bridgewater Savings Bank
2018,1119,Trustco Bancorp
2018,48,Achieva Credit Union
2018,916,Perl Mortgage Inc
2018,1080,TCF Financial Corp
2018,574,Hawaii Central Credit Union
2018,427,First Atlantic Federal Credit Union
2018,589,Hiway Federal Credit Union
2018,654,Kemba Credit Union Inc
2018,818,Network Capital Funding Corp
2018,982,Ruoff Home Mortgage
2018,303,Consumers Credit Union
2018,572,Harvesters Federal Credit Union
2018,1212,Westerra Credit Union
2018,96,Arkansas Federal Credit Union
2018,849,Nova Home Loans
2018,603,Hometown Bank
2018,980,Roselle Savings Bank
2018,325,Cyprus Credit Union
2018,927,Premier America Credit Union
2018,1217,Wings Financial Credit Union
2018,1151,United Shore Financial Services Llc
2018,220,California Credit Union
2018,212,CPM Federal Credit Union
2018,562,Haddon Savings Bank
2018,873,Oregon Community Credit Union
2018,590,Home Bank
2018,660,Kinecta Federal Credit Union
2018,253,Charles Schwab Corp
2018,120,BFG Federal Credit Union
2018,496,GECU Of El Paso
2018,638,Intrust Bank Na
2018,815,Neches Federal Credit Union
2018,378,Envoy Mortgage
2018,218,Caliber Home Loans Inc
2018,524,Granite Credit Union
2018,168,Belco Community Credit Union
2018,1099,Thomaston Savings Bank
2018,532,Greenwood Credit Union
2018,903,Pearl Harbor Federal Credit Union
2018,742,Mazuma Credit Union
2018,144,Bank Of MO
2018,136,Bangor Savings Bank
2018,459,First Republic Bank
2018,774,Middlesex Federal Savings
2018,340,Digital Federal Credit Union
2018,634,Interamerican Bank
2018,973,Riverview Community Bank
2018,104,Associated Credit Union Of TX
2018,472,Florence Savings Bank
2018,591,Home Federal Bank
2018,463,First South Financial Credit Union
2018,763,Metairie Bank & Trust Co
2018,379,Equitable Bank
2018,833,North American Savings Bank
2018,858,ORNL Federal Credit Union
2018,773,MidFlorida Credit Union
2018,1177,Vibe Credit Union
2018,1175,Veridian Credit Union
2018,36,AMERICAN PACIFIC MORTGAGE CORP
2018,922,Plains Commerce Bank
2018,372,El Dorado Savings Bank
2018,900,Patriot Bank Corp
2018,177,Boeing Employees Credit Union
2018,795,NASA Federal Credit Union
2018,173,Bethpage Federal Credit Union
2018,361,ESL Federal Credit Union
2018,688,Landmark Credit Union
2018,298,Community Trust Credit Union
2018,1014,Sandia Area Federal Credit Union
2018,812,Nationstar Mortgage Llc
2018,964,Resource Lenders
2018,122,BMI Federal Credit Union
2018,1201,Webster First Federal Credit Union
2018,593,Home Loan Investment Bank
2018,693,Lenox Financial Mortgage
2018,486,Freedom Mortgage Corp
2018,322,Crescent Credit Union
2018,733,Macatawa Bank Corp
2018,47,Academy Mortgage Corp
2018,650,Kalsee Credit Union
2018,409,Fairway Independent Mortgage Corp
2018,1216,Windsor Federal Savings
2018,132,BancFirst Corp
2018,215,Cabrillo Credit Union
2018,275,Coastal Federal Credit Union
2018,345,Dollar Bank
2018,422,Finance Of America Holdings Llc
2018,1219,Wright-Patt Credit Union Inc
2018,853,Numerica Credit Union
2018,1214,White Sands Federal Credit Union
2018,335,Denver Community Credit Union
2018,651,Kearny Financial Corp
2018,248,Century Bank
2018,497,GERSHMAN MORTGAGE
2018,1178,Village Bank
2018,585,Hickory Point Bank & Trust
2018,1015,Sandy Spring Bancorp Inc
2018,255,Chartway Federal Credit Union
2018,1069,Suffolk Federal Credit Union
2018,107,Atlantic Capital Bancshares Inc
2018,219,California Coast Credit Union
2018,588,Hilltop Holdings Inc
2018,665,L&N Federal Credit Union
2018,313,Coventry Credit Union
2018,963,Resource Bank
2018,781,Millennium Bank
2018,15,ABNB Federal Credit Union
2018,1009,SafeAmerica Credit Union
2018,780,Midwest BankCentre
2018,845,Northwest Federal Credit Union
2018,981,Royal Credit Union
2018,1197,Washington Trust Bank
2018,661,Kings Mortgage Services Inc
2018,99,Arundel Federal Savings Bank
2018,153,Bank of Glen Burnie
2018,373,Embassy Bank For The Lehigh Valley
2018,893,Pacific Marine Credit Union
2018,272,City National Bank
2018,914,Peoples Security Bank & Trust
2018,870,One NV Credit Union
2018,892,PSECU PA State Employee Credit Union
2018,1103,Tinker Federal Credit Union
2018,54,Affinity Credit Union
2018,1011,San Antonio Federal Credit Union
2018,668,LCNB Corp
2018,1053,Spire Credit Union
2018,149,Bank Of Oak Ridge
2018,134,Banco Santander Central Hispano Sa
2018,697,Liberty Home Equity Solutions Inc
2018,514,Genworth Financial Inc
2018,130,Ballston Spa National Bank
2018,68,Altoona First Savings Bank
2018,1109,Towne Mortgage Co
2018,1087,Teachers Federal Credit Union
2018,557,HOMETOWN EQUITY MORTGAGE CORP
2018,841,Northwest Bancshares Inc
2018,626,Independent Bank
2018,257,Cherry Creek Mortgage Co
2018,663,Kish Bank
2018,225,Canandaigua National Corp
2018,1220,Xceed Financial Federal Credit Union
2018,599,Homeside Financial Llc
2018,317,Credit Union Of America
2018,331,Dedham Institution For Savings
2018,229,Capital Communications Federal Credit Union
2018,1147,United Fidelity Bank
2018,106,Atlantic Bay Mortgage Group Llc
2018,646,Jefferson Bank
2018,491,Frontier Bank
2018,1226,iFreedom Direct Corp
2018,846,Norway Savings Bank
2018,478,Forum Credit Union
2018,7,1st National Bank Of Scotia
2018,511,Genco Federal Credit Union
2018,606,Horizon Bank
2018,627,Indiana Members Credit Union
2018,677,Lake Area Bank
2018,1169,Valley National Bancorp
2018,156,BankPlus
2018,1008,Safe Credit Union
2018,761,Meriwest Credit Union
2018,786,Monroe Bank & Trust
2018,1156,Universal 1 Credit Union Inc
2018,823,New Day Financial Llc
2018,831,Newday Financial
2018,868,On Q Financial
2018,160,Bath Savings Institution
2018,751,Members 1st Federal Credit Union
2018,1032,Social Finance Inc
2018,1081,TCU Teachers Credit Union
2018,836,NorthCountry Federal Credit Union
2018,600,Homestead Funding Corp
2018,799,NBH Bank NA
2018,794,Mutual Security Credit Union
2018,872,OneUnited Bank
2018,1182,Visions Federal Credit Union
2018,280,Colonial Federal Savings Bank
2018,12,AAG American Advisors Group
2018,62,Alliance Credit Union
2018,1075,Suncoast Credit Union
2018,59,Allegacy Federal Credit Union
2018,184,Brookline Bancorp Inc
2018,411,Family Credit Union
2018,247,Centris Federal Credit Union
2018,571,Harvard State Bank
2018,1055,Spokane Teachers Credit Union
2018,76,American Eagle Federal Credit Union
2018,1096,Texar Federal Credit Union
2018,536,Guaranteed Rate Mortgage
2018,143,Bank Of Commerce
2018,952,Randolph Savings Bank
2018,902,Pawtucket Credit Union
2018,351,Dupaco Community Credit Union
2018,666,LA Capitol Federal Credit Union
2018,94,Arizona Federal Credit Union
2018,1161,University Of KY Federal Credit Union
2018,310,Country Bank
2018,142,Bank Of Botetourt
2018,230,Capital Credit Union
2018,834,North Jersey Federal Credit Union
2018,270,City Bank
2018,1083,TOTAL MORTGAGE SERVICES
2018,1051,Space Coast Credit Union
2018,235,Cardinal Financial Co LP
2018,612,Huntington Federal
2018,513,Genesee Regional Bank
2018,1034,Somerset Federal Credit Union
2018,1117,Truliant Federal Credit Union
2018,140,Bank OZK
2018,1086,Tapco Credit Union
2018,324,CrossCountry Mortgage Llc
2018,944,RANLife Inc
2018,461,First Service Bank
2018,656,Kentucky Bank
2018,735,Malvern Federal Bancorp Inc
2018,525,Great Lakes Credit Union
2018,1203,Weokie Credit Union Foundation
2018,1037,South Carolina Federal Credit Union
2018,426,First American Bank Corp
2018,645,Jax Federal Credit Union
2018,254,Charlotte Metro Credit Union
2018,101,Aspire Financial
2018,424,Financial Plus Credit Union
2018,352,Dupage Credit Union
2018,757,Merchants & Planters Bank
2018,866,Omaha Federal Credit Union
2018,493,GATEWAY MORTGAGE
2018,748,Melrose Cooperative Bank
2018,1176,Verity Credit Union
2018,261,Citadel Federal Credit Union
2018,1170,VanDyk Mortgage
2018,289,Commercial Bank
2018,891,PSCU Inc
2018,770,Mid-Atlantic Federal Credit Union
2018,1006,Sac Federal Credit Union
2018,150,Bank Of The James
2018,174,Better Mortgage Inc
2018,510,Geddes Federal Savings & Loan Assn
2018,333,Delta Community Credit Union
2018,1092,Telcoe Federal Credit Union
2018,655,Kemba Financial Credit Union
2018,579,Heartland Bank
2018,679,Lake MI Credit Union
2018,832,Newtown Savings Bank
2018,1145,United Bank & Trust
2018,979,Rosedale Federal Savings & Loan Assn
2018,39,AMERISAVE MORTGAGE CORP
2018,1121,Tucson Federal Credit Union
2018,1057,St Marys Bank
2018,375,Empower Federal Credit Union
2018,968,Ridgewood Savings Bank
2018,897,Paramount Equity Mortgage Llc
2018,1149,United Savings Bank
2018,387,F&M Bancorp
2018,918,Pinnacle Federal Credit Union
2018,577,HawaiiUSA Federal Credit Union
2018,457,First Premier Bank
2018,356,EECU Credit Union
2018,343,Directors Mortgage Inc
2018,1066,Sterling Bank & Trust Fsb
2018,3,1ST PRIORITY MORTGAGE
2018,1124,Two River Community Bank
2018,506,GTE Financial
2018,682,Lakeland Bancorp Inc
2018,519,Golden 1 Credit Union
2018,1093,Telhio Credit Union Inc
2018,1074,SunWest Educational Credit Union
2018,443,First Fidelity Bank
2018,441,First Federal Credit Union
2018,1071,Summit Federal Credit Union
2018,1153,United Southern Bank
2018,481,Frandsen Bank & Trust
2018,1130,US Bancorp
2018,358,ENT Federal Credit Union
2018,838,Northern Trust Corp
2018,286,Comerica Inc
2018,287,Commerce Bancshares Inc
2018,1116,Truist Financial Corp
2018,643,JP Morgan Chase & Co
2018,777,Midland National Bank
2018,1137,Uncle Credit Union
2018,337,Deutsche Bank Ag
2018,678,Lake City Bank
2018,1224,Zions Bancorp
2018,269,City & County Credit Union
2018,884,PNC Financial Services Group Inc
2018,793,Mutual Of Omaha Insurance Co
2018,141,Bank Of America Corp
2018,1150,United Services Automobile Assn
2018,100,Arvest Bank Group Inc
2018,1195,Washington Federal Inc
2018,265,Citizens Financial Group Inc
2018,1077,Synovus Financial Corp
2018,492,Fulton Financial Corp
2018,523,Gorham Savings Bank
2018,262,Citigroup Inc
2018,580,Heartland Bank & Trust Co
2018,957,Regions Financial Corp
2018,366,East West Bancorp
2018,613,Hyde Park Savings Bank
2018,125,BOK Financial Corp
2018,195,CIT Group Inc
2018,528,Great Western Bancorp Inc
2018,658,KeyCorp
2018,907,Peoples Bank
2018,1136,Umpqua Holdings Corp
2018,648,Johnson Financial Group
2018,1202,Wells Fargo & Co
2018,9,1st Source Bank
2018,983,S&T Bancorp Inc
2018,915,Peoples United Financial Inc
2018,67,Alpine Bank
2018,881,PHH Corp
2018,440,First Federal Bank Of FL
2018,419,Fifth Third Bancorp
2018,1204,Wesbanco Inc
2018,829,New York Community Bancorp Inc
2018,470,Firstrust Bank
2018,1208,Western Alliance Bancorp
2018,471,Flagstar Bancorp Inc
2018,976,Rockland Trust Co
2018,408,Fairfield County Bank
2018,775,Middlesex Savings Bank
2018,434,First Commonwealth Financial Corp
2018,158,Banner Bank
2018,450,First National Bank Of Long Island
2018,708,M&T Bank Corp
2018,961,Republic Bank & Trust Co
2018,367,Eastern Bank
2018,102,Associated Bancorp
2018,953,Raymond James Financial Inc
2019,1120,Trustmark Corp
2019,602,Homestreet Inc
2019,1105,Toronto-Dominion Bank
2019,560,HSBC Holdings Plc
2019,527,Great Southern Bancorp Inc
2019,1143,Union Savings Bank
2019,232,Capital One Financial Corp
2019,152,Bank Orion
2019,464,First Southern Bank
2019,227,Capital Center Llc
2019,374,Embrace Home Loans
2019,51,Advanced Financial Services
2019,810,National Bank Of KS City
2019,746,Mechanics Savings Bank
2019,745,Mechanics Bank
2019,702,Listerhill Credit Union
2019,103,Associated Credit Union
2019,50,Adirondack Trust Co
2019,1154,Unitus Community Credit Union
2019,452,First National Community Bancorp
2019,228,Capital City Bank
2019,290,Commonwealth Central Credit Union
2019,743,McCoy Federal Credit Union
2019,908,Peoples Bank & Trust Co
2019,365,East Cambridge Savings Bank
2019,1070,Summit Credit Union
2019,485,Freedom Credit Union
2019,1160,University Of HI Federal Credit Union
2019,377,Envision Credit Union
2019,792,Municipal Credit Union
2019,292,Community Bank & Trust
2019,869,OnPoint Community Credit Union
2019,662,Kirtland Federal Credit Union
2019,570,Hartford Federal Credit Union
2019,919,Pioneer Bank
2019,1122,Tulsa Federal Employees Credit Union
2019,161,Bay Bank
2019,526,Great Midwest Bank
2019,647,Johns Hopkins Federal Credit Union
2019,754,Members First Credit Union
2019,653,Kellogg Community Federal Credit Union
2019,1134,UW Credit Union
2019,293,Community Choice Credit Union
2019,883,PLATINUM MORTGAGE
2019,848,Notre Dame Federal Credit Union
2019,705,Lowell Five Cent Savings Bank
2019,52,Advantage Bank
2019,1123,Tulsa Teachers Credit Union
2019,336,Deseret First Credit Union
2019,69,Amalgamated Bank
2019,431,First Central Credit Union
2019,487,Freehold Savings Bank
2019,259,Chesapeake Bank Of MD
2019,1206,West Suburban Bank
2019,863,Old Hickory Credit Union
2019,385,Exchange Bank
2019,328,Day Air Credit Union
2019,769,Mid Penn Bancorp Inc
2019,323,Cross Valley Federal Credit Union
2019,244,Central National Bank
2019,417,Farmers National Bank
2019,350,DuTrac Community Credit Union
2019,947,RIA Federal Credit Union
2019,1018,Schools Financial Credit Union
2019,937,Public Service Credit Union
2019,1102,Timberland Bancorp Inc
2019,543,Gulf Winds Federal Credit Union
2019,824,New Horizons Credit Union
2019,1019,Scott Credit Union
2019,279,Collins Credit Union
2019,1131,USAlliance Federal Credit Union
2019,1060,State Bank
2019,911,Peoples Credit Union
2019,311,County Bank
2019,934,Provident Credit Union
2019,910,Peoples Community Bank
2019,1021,Service Credit Union
2019,539,Guardian Credit Union
2019,460,First Savings Bank
2019,147,Bank Of NH
2019,1073,Sun East Federal Credit Union
2019,573,Hatboro Federal Savings
2019,1215,Wilson Bank & Trust
2019,696,Liberty Federal
2019,295,Community First Credit Union
2019,707,Lyons National Bank
2019,1031,Slovenian Savings & Loan
2019,1158,University Credit Union
2019,819,Network Funding Corp
2019,1091,Telco Community Credit Union
2019,604,Hometown National Bank
2019,435,First Community Credit Union
2019,681,Lake Trust Credit Union
2019,263,Citizens & Northern Corp
2019,898,Park Bank
2019,297,Community Savings Bank
2019,904,Pen Air Federal Credit Union
2019,1141,Union Federal Savings & Loan Assn
2019,739,Matadors Community Credit Union
2019,641,Itasca Bank & Trust Co
2019,970,River City Federal Credit Union
2019,145,Bank Of Marion
2019,1125,Tyndall Federal Credit Union
2019,756,Members Plus Credit Union
2019,755,Members Mortgage Corp
2019,348,Dort Federal Credit Union
2019,779,Midwest Bank Na
2019,886,PREMIUM MORTGAGE CORP
2019,319,Credit Union Of Denver
2019,659,Keystone Financial Inc
2019,258,Chesapeake Bank
2019,1107,Town & Country Bank
2019,582,Heritage Federal Credit Union
2019,53,Advantage Federal Credit Union
2019,469,Firstmark Credit Union
2019,611,Huntington Bancshares Inc
2019,772,MidFirst Bank
2019,216,Cadence Bancorp Llc
2019,148,Bank Of NY Mellon Corp
2019,1106,Torrington Savings Bank
2019,284,Columbia Credit Union
2019,164,BayPort Credit Union Inc
2019,1209,Western Bank Corp Inc
2019,703,Logix Federal Credit Union
2019,1196,Washington State Employees Credit Union
2019,363,Eagle Bank
2019,256,Chelsea Groton Bank
2019,368,Eastern National
2019,667,LBS Financial Credit Union
2019,924,Point Breeze Credit Union
2019,203,COMMONFUND MORTGAGE CORP
2019,706,Luther Burbank Savings
2019,640,Iserve Residential Lending Llc
2019,1076,Sunmark Federal Credit Union
2019,479,Founders Federal Credit Union
2019,967,Rhode Island Credit Union
2019,1173,Velocity Credit Union
2019,483,Franklin Mint Federal Credit Union
2019,971,River Valley Credit Union
2019,837,Northeast Bank
2019,966,Reverse Mortgage Funding Llc
2019,172,Benchmark Mortgage
