,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
313,THE FIRST OF LONG ISLAND,10000-0000013126,First National Bank Of Long Island,450.0,46.0,100.0
314,MIDWAY NATIONAL BANK,10000-0000013131,Midland National Bank,777.0,29.0,55.729196728496575
315,FIRST NATIONAL BANK OF BANGOR,10000-0000013202,Banner Bank,158.0,296.0,61.338520314814495
316,AMERICAN NAT'L BANK & TR,10000-0000013216,American Trust Bank,83.0,5052.0,72.97978153025436
317,STERLING NATIONAL BANK,10000-0000013295,Sterling Bank,1065.0,138.0,100.0
318,"UNION PLANTERS BANK, N.A.",10000-0000013349,Union Center National Bank,1139.0,44.0,72.97261408524078
319,U.S. BANK NATIONAL ASSOCIATION,10000-0000013405,Associated Bancorp,102.0,80.0,58.78009852006309
320,FIRST NATIONAL BANK IN TREMONT,10000-0000013579,Fremont Bank,488.0,249.0,59.999101465555995
321,STATE NATIONAL BANK OF TEXAS,10000-0000013614,First State Bank & Trust,466.0,180.0,72.60157524438729
322,FIRST NATIONAL BANK OF HOMESTE,10000-0000013641,Homestreet Inc,602.0,320.0,81.33813204470296
323,AMCORE BANK N.A.,10000-0000013652,,,,
324,"BANK ONE, LOUISIANA, NA",10000-0000013655,,,,
325,"FIRST MIDWEST BANK, N.A.",10000-0000013660,First Midwest Bank,448.0,48.0,100.0
326,"BANK OF OKLAHOMA, N.A.",10000-0000013679,,,,
327,MIDCITY NATIONAL BANK,10000-0000013684,City National Bank,272.0,31.0,63.47249798211014
328,HIBERNIA NATIONAL BANK,10000-0000013688,,,,
329,FIRST NATIONAL BANK OF JOLIET,10000-0000013705,,,,
330,"BANK ONE, INDIANA, NA",10000-0000013759,,,,
331,"BANK OF NEW HAMPSHIRE, N.A.",10000-0000013764,,,,
332,EXTRACO BANKS,10000-0000013778,Extraco Bank,386.0,51.0,65.69056199252591
333,ALERUS FINANCIAL N.A.,10000-0000013790,Ally Financial Inc,66.0,766.0,74.77061238745283
334,"FIRST SECURITY BANK OF NM,NA",10000-0000013814,SECURITY MORTGAGE SERVICES INC,987.0,774.0,63.83166574045174
335,THE NATIONAL BANK OF FLORIDA,10000-0000013825,Lorain National Bank,704.0,54.0,53.6539525670483
336,MILLBURY NATIONAL BANK,10000-0000013835,,,,
337,MID AMERICA NATIONAL BANK,10000-0000013838,Mid America Bancorp,767.0,361.0,100.0
338,NATIONAL BANK OF SUSSEX COUNTY,10000-0000013855,,,,
339,COMMUNITY NATIONAL BK OF NW PA,10000-0000013871,Community Bank & Trust,292.0,145.0,63.10429532886307
340,NATIONAL EXCHANGE BANK & TRUST,10000-0000013879,Exchange Bank,385.0,148.0,62.02293423776663
341,"BANK ONE, WHEELING-STEUBENVILL",10000-0000013914,,,,
342,FNB IN FLEETWOOD,10000-0000013927,,,,
343,FIRST LOCKHART NATIONAL BANK,10000-0000013934,,,,
344,FIRST NATIONAL BANK OF LAGRANG,10000-0000013941,,,,
345,HERITAGE NATIONAL BANK,10000-0000013973,1ST HERITAGE MORTGAGE,2.0,5589.0,67.26934075850617
346,BRIGHT NATIONAL BANK,10000-0000013977,,,,
347,OHIO VALLEY NATIONAL BANK,10000-0000013983,Valley National Bancorp,1169.0,60.0,59.681150784111395
348,"WELLS FARGO BANK INDIANA, NA",10000-0000013987,Wells Fargo & Co,1202.0,0.0,68.618970440123
349,COUNTY NATIONAL BANK,10000-0000013998,County National Bank,312.0,52.0,100.0
350,CASTLE BANK N.A.,10000-0000014008,CASTLE MORTGAGE,188.0,826.0,54.06733461596988
351,"STEEL VALLEY BANK, N.A.",10000-0000014011,Allegheny Valley Bancorp Inc,60.0,164.0,59.260256174580995
352,THE NATIONAL BK OF WALTON CTY,10000-0000014046,,,,
353,BELMONT NATIONAL BANK,10000-0000014050,Belmont Savings Bank,171.0,271.0,58.86765803406448
354,HILLSDALE COUNTY NATIONAL BANK,10000-0000014062,,,,
355,SOUTH SIDE NATIONAL BANK,10000-0000014128,Southside Bank,1046.0,186.0,77.5569038308831
356,COMMERCIAL NATIONAL BANK OF PA,10000-0000014133,Commercial Bank,289.0,102.0,80.62898315462556
357,BROOKVILLE NATIONAL BANK,10000-0000014141,Rockville Bank,977.0,237.0,79.10388324811728
358,FIRST NATIONAL BANK IN HOWELL,10000-0000014144,,,,
359,IONIA COUNTY NATIONAL BANK,10000-0000014187,Town & Country Bank,1107.0,243.0,61.24147338281601
360,AMARILLO NATIONAL BANK,10000-0000014206,Amarillo National Bank,70.0,53.0,100.0
361,"WELLS FARGO BANK TEXAS, NA",10000-0000014208,Wells Fargo & Co,1202.0,0.0,77.3816259991245
362,FIRST NATIONAL BANK ROCHELLE,10000-0000014221,Rockville Bank,977.0,237.0,61.939866885409835
363,THE KNISELY NATIONAL BANK,10000-0000014226,,,,
364,NEWFIELD NATIONAL BANK,10000-0000014240,NewBridge Bancorp,830.0,212.0,51.5232460555215
365,PONTIAC NATIONAL BANK,10000-0000014260,,,,
366,FIRST NATIONAL BANK IN CARLYLE,10000-0000014268,,,,
367,LORAIN NATIONAL BANK,10000-0000014290,Lorain National Bank,704.0,54.0,100.0
368,FIRST NATL. BANK IN NEW BREMEN,10000-0000014294,,,,
369,THE GRATZ NATIONAL BANK,10000-0000014301,,,,
370,FIRST NAT'L BANK IN STAUNTON,10000-0000014310,,,,
371,OAKLEY NATIONAL BANK OF BUFFAL,10000-0000014311,,,,
372,SECURITY NATIONAL BANK OF ENID,10000-0000014315,1ST SECURITY CREDIT UNION,5.0,703.0,70.6734759889924
373,"BANK ONE, KENTUCKY, NA",10000-0000014320,Kentucky Bank,656.0,151.0,72.16007520768538
374,CORNERSTONE BANK & TRUST N.A.,10000-0000014347,Cornerstone Bank NA,306.0,278.0,74.58894200019972
375,LASALLE BANK NA,10000-0000014362,CashCall Inc,240.0,9071.0,54.99731633026565
376,"HARRIS BANK WINNETKA, N.A.",10000-0000014365,Harrington Bank,568.0,359.0,55.18471386456735
377,STILLMAN BANCCORP N.A.,10000-0000014369,,,,
378,"BANK CALUMET, NA",10000-0000014379,Palmetto Bank,896.0,171.0,56.4286860762507
379,NATIONAL REPUBLIC BANK OF CHIC,10000-0000014399,First Republic Bank,459.0,133.0,69.43202888755027
380,BELVIDERE NATIONAL BANK,10000-0000014402,,,,
381,UPTOWN NATIONAL BANK OF CHICAG,10000-0000014430,,,,
382,UNIVERSITY NATIONAL BANK,10000-0000014467,University Credit Union,1158.0,652.0,60.638134667053656
383,FIRST SUBURBAN NATIONAL BANK,10000-0000014470,West Suburban Bank,1206.0,244.0,68.71305783286063
384,PORTAGE NATIONAL BANK,10000-0000014490,Mortgage Group Inc,788.0,823.0,74.20907055693115
385,"HARRIS BANK PALATINE, N.A.",10000-0000014494,Harris Bancorp Inc,569.0,88.0,54.480971008767135
386,UNITED NATIONAL BANK & TRUST,10000-0000014501,United Bank & Trust,1145.0,195.0,100.0
387,MARQUETTE NATIONAL BANK,10000-0000014504,,,,
388,FIRST NATIONAL BANK OF ILLINOI,10000-0000014512,Illinois State Bank,625.0,1253.0,60.648334627722846
389,LNB NATIONAL BANK,10000-0000014518,LCNB Corp,668.0,21.0,75.38946756546584
390,MERCANTILE NATIONAL BANK OF IN,10000-0000014529,MERCANTILE BANK CORP,715.0,319.0,79.6082245727876
391,CROOKSTON NATIONAL BANK,10000-0000014531,Carrollton Bancorp,237.0,192.0,55.57918315421222
392,FORT SILL NATIONAL BANK,10000-0000014546,,,,
393,FOREST PARK NATIONAL BANK & TR,10000-0000014566,Forest Park National Bank,477.0,55.0,82.92147403396312
394,"FIRSTMERIT BANK, N.A.",10000-0000014579,Firstrust Bank,470.0,285.0,69.08837753571603
395,HARRIS BANK GLENCOE-NORTHBROOK,10000-0000014583,,,,
396,1ST NAT'L BANK SHELBY COUNTY,10000-0000014590,,,,
397,"CITIZENS BANK-ILLINOIS, N.A.",10000-0000014596,Citizens Savings Bank,268.0,294.0,59.04568326523619
398,WEST GEORGIA NATIONAL BANK,10000-0000014599,,,,
399,NATIONAL BANK OF PETERSBURG,10000-0000014607,,,,
400,PARK NATIONAL BANK AND TRUST,10000-0000014649,Standard Bank & Trust Co,1058.0,208.0,63.02577323944457
401,NATIONAL BANK OF ALASKA,10000-0000014651,Pulaski Bank,938.0,85.0,52.35836439556688
402,FIRST NATIONAL BK MORTON GROVE,10000-0000014662,,,,
403,FIRST NATIONAL BANK OF SCOTIA,10000-0000014680,1st National Bank Of Scotia,7.0,56.0,100.0
404,ALBANY BANK,10000-0000014688,Bay Bank,161.0,327.0,55.6358871147583
405,"OMNIBANK, N.A.",10000-0000014703,UniBank,1138.0,394.0,70.14392477053639
406,FIRST FARMERS & MERCHANTS NATI,10000-0000014710,Merchants & Planters Bank,757.0,149.0,56.722709954046636
407,DOWNERS GROVE NATIONAL BANK,10000-0000014748,Cornerstone Bank NA,306.0,278.0,53.099723207666905
408,FNB OF LINCOLNWOOD,10000-0000014752,Lincoln Bancorp,699.0,67.0,56.70796650709858
409,THE FISHER NATIONAL BANK,10000-0000014757,,,,
410,KEYBANK NATIONAL ASSOCIATION,10000-0000014761,Associated Bancorp,102.0,80.0,50.712369461388626
411,FIRST NATIONAL BANK OF CRESTVI,10000-0000014766,,,,
412,ELLENVILLE NATIONAL BANK,10000-0000014800,Allegheny Valley Bancorp Inc,60.0,164.0,56.65157668832682
413,EAGLE NATIONAL BANK OF MIAMI,10000-0000014804,EAGLE MORTGAGE INC,354.0,833.0,56.986617562071885
414,CITY NATIONAL BANK OF WV,10000-0000014807,NATIONAL CITY BANK OF IN,797.0,10.0,70.9016086098007
415,"PLAINSBANK OF ILLINOIS, N.A.",10000-0000014820,,,,
416,FIRST NAT'L BANK & TR CO TC,10000-0000014838,First State Bank & Trust,466.0,180.0,50.06597189798192
417,"FIRST NATIONAL BANK, VALPARAIS",10000-0000014874,,,,
418,FIRST NATIONAL BANK OF ALVIN,10000-0000014905,First Savings Bank,460.0,314.0,50.8337817650375
419,HAWAII NATIONAL BANK,10000-0000014911,,,,
420,HARRIS BANK AURORA NA,10000-0000014942,Harris Bancorp Inc,569.0,88.0,61.23175465925124
421,SOUTHEAST NATIONAL BANK,10000-0000014945,Southwest Bank,1048.0,152.0,83.56325392259208
422,FRANKLIN NATIONAL BANK,10000-0000014949,FRANKLIN FIRST FINANCIAL,406.0,6482.0,63.69077637351476
423,WHITNEY NATIONAL BANK,10000-0000014977,,,,
424,FIRST NAT'L BANK OF BROOKFIELD,10000-0000014993,,,,
425,FIRST NATL BANK OF SOUTH MIAMI,10000-0000015000,,,,
426,CAPSTONE BANK N.A.,10000-0000015022,Cornerstone Bank NA,306.0,278.0,52.55084600306742
427,ADVANTA NATIONAL BANK,10000-0000015033,Advantage Bank,52.0,2192.0,83.35100320045599
428,AMERICAN HERITAGE NATL BANK,10000-0000015037,American Heritage Bank,80.0,1018.0,87.01575812241394
429,DUPAGE NATIONAL BANK,10000-0000015038,,,,
430,1ST NATIONAL BANK OF GONZALES,10000-0000015041,,,,
431,"WELLS FARGO BANK WISCONSIN, NA",10000-0000015057,Wells Fargo & Co,1202.0,0.0,65.27533804985687
432,PIKES PEAK NATIONAL BANK,10000-0000015058,,,,
433,LOS ALAMOS NATIONAL BANK,10000-0000015108,,,,
434,FIRST NATIONAL BANK BELLAIRE,10000-0000015144,,,,
435,FIRST NATIONAL BANK OF MT,10000-0000015150,M&T Bank Corp,708.0,103.0,100.0
436,EXCHANGE NATIONAL BANK,10000-0000015152,Exchange Bank,385.0,148.0,100.0
437,AMERICAN STERLING BANK,10000-0000015169,AMERICAN LENDING GROUP INC,33.0,5509.0,79.35312159432038
438,COLORADO SPRINGS NATIONAL BK,10000-0000015170,Colorado Credit Union,282.0,550.0,59.79175535513147
439,FIRST NATL. BANK LAKE JACKSON,10000-0000015171,,,,
440,"BANK ONE, COLORADO, NA",10000-0000015184,Colorado Credit Union,282.0,550.0,50.4532485929828
441,"SURETY BANK, N. A.",10000-0000015187,,,,
442,KISLAK NATIONAL BANK,10000-0000015190,Kish Bank,663.0,14029.0,51.26370494913199
443,FIRST NATIONAL BANK WINNEBAGO,10000-0000015225,,,,
444,THE INTERNATIONAL BK OF MIAMI,10000-0000015268,,,,
445,INWOOD NATIONAL BANK,10000-0000015292,,,,
446,MONTGOMERY FIRST NATIONAL BANK,10000-0000015302,Bank Of Montreal,146.0,89.0,53.68373945028805
447,FIRST NATL BANK OF THE LAKES,10000-0000015309,,,,
448,HARFORD NATIONAL BANK,10000-0000015314,HarborOne Bank,566.0,721.0,56.91881364446252
449,INTERCONTINENTAL NATIONAL BANK,10000-0000015319,First Internet Bancorp,446.0,331.0,66.83718349860544
450,WESTERN SPRINGS NATIONAL BANK,10000-0000015346,Western State Bank,1210.0,173.0,64.13076918735142
451,HILLTOP NATIONAL BANK,10000-0000015359,Hilltop Holdings Inc,588.0,109.0,100.0
452,SECURITY NATIONAL BANK OF OMAH,10000-0000015379,SECURITY MORTGAGE SERVICES INC,987.0,774.0,69.51209907879638
453,"FIRST NATIONAL BANK, SALLISAW",10000-0000015429,,,,
454,AMERICAN NATIONAL BANK,10000-0000015435,First American Bank Corp,426.0,215.0,100.0
455,SEAWAY NATIONAL BANK,10000-0000015459,,,,
456,BAYSHORE NATIONAL BANK,10000-0000015468,,,,
457,FIRST NAT'L BANK OF ESTES PARK,10000-0000015472,Forest Park National Bank,477.0,55.0,50.79002671814844
458,PINE BLUFF NATIONAL BANK,10000-0000015482,,,,
459,GATEWAY NATIONAL BANK,10000-0000015521,GATEWAY MORTGAGE,493.0,817.0,60.260064780921276
460,FIRST NAT. BANK OF CENTRAL AL.,10000-0000015535,Central National Bank,244.0,13.0,57.685808746077115
461,CONSUMERS NATIONAL BANK,10000-0000015543,CONSUMER FIRST MORTGAGE,210.0,7495.0,58.87200329197596
462,"WELLS FARGO BANK MONTANA, NA",10000-0000015564,Wells Fargo & Co,1202.0,0.0,70.3348961654097
463,FIRST NATIONAL BANK OF GRIFFIN,10000-0000015572,,,,
464,STEARNS BANK,10000-0000015576,Eastern National,368.0,59.0,63.66490570516265
465,AIR ACADEMY NATIONAL BANK,10000-0000015592,,,,
466,HOMETOWN BANK N.A.,10000-0000015593,Hometown National Bank,604.0,77.0,100.0
467,FORT HOOD NATIONAL BANK,10000-0000015606,,,,
468,FIDELITY NATIONAL BANK,10000-0000015608,First Fidelity Bank,443.0,64.0,100.0
469,PARISH NATIONAL BANK,10000-0000015642,Harris Bancorp Inc,569.0,88.0,56.8763880899663
470,MARINE NATIONAL BANK,10000-0000015653,Marine Bank,737.0,260.0,100.0
471,ANCHOR BANK NA,10000-0000015659,Anchorbank,89.0,4062.0,70.07316474968488
472,HIAWATHA NATIONAL BANK,10000-0000015698,,,,
473,"WELLS FARGO BANK ARIZONA, NA",10000-0000015715,Wells Fargo & Co,1202.0,0.0,72.94655069158851
474,SPRAGUE NATIONAL BANK,10000-0000015718,,,,
475,PENNSVILLE NATIONAL BANK,10000-0000015733,,,,
476,TRI CITY NATIONAL BANK,10000-0000015738,River City Bank,969.0,247.0,67.20315545690477
477,EASTERN NATIONAL BANK,10000-0000015748,Eastern National,368.0,59.0,100.0
478,1ST NATIONAL BANK OF MCHENRY,10000-0000015765,Century Bank,248.0,185.0,53.086206216468256
479,VALLEY NATIONAL BANK,10000-0000015790,Valley National Bancorp,1169.0,60.0,100.0
480,FIRST INDEPENDENCE NAT'L BANK,10000-0000015801,Bank Independent,138.0,104.0,79.17625341565945
481,METROPOLITAN NATIONAL BANK,10000-0000015836,,,,
482,"HARRIS BANK ELK GROVE, N.A.",10000-0000015916,Harris Bancorp Inc,569.0,88.0,50.91419265578505
483,BROOKHOLLOW NATIONAL BANK,10000-0000015929,Brookline Bancorp Inc,184.0,230.0,59.69495688541732
484,EXECUTIVE NATIONAL BANK,10000-0000015974,,,,
485,CITY NATIONAL BANK OF FLORIDA,10000-0000015977,NATIONAL CITY BANK OF IN,797.0,10.0,59.44351722567335
486,TOWN NORTH NATIONAL BANK,10000-0000015980,Town & Country Bank,1107.0,243.0,65.80663025760157
487,NUECES NATIONAL BANK,10000-0000016063,,,,
488,SUCCESS NATIONAL BANK,10000-0000016101,,,,
489,PALM BEACH NAT'L BANK & TRUST,10000-0000016116,,,,
490,"NBC BANK-LAREDO, N.A.",10000-0000016127,,,,
491,CITY NATIONAL BANK OF NJ,10000-0000016142,NATIONAL CITY BANK OF IN,797.0,10.0,82.10923240527447
492,EISENHOWER NATIONAL BANK,10000-0000016144,,,,
493,DELTA NATIONAL BANK,10000-0000016154,,,,
494,"HARRIS BANK WILMETTE, N.A.",10000-0000016176,Harris Bancorp Inc,569.0,88.0,53.37989483227048
495,AMERICAN NATL BANK OF DEKALB C,10000-0000016199,American Capital Corp,75.0,3865.0,62.91888557336317
496,THE NATIONAL BANK OF TEXAS AT,10000-0000016226,,,,
497,LOS ANGELES NATIONAL BANK,10000-0000016240,LOS ANGELES FIREMENS CREDIT UNION,676.0,761.0,51.30424011402509
498,CONTINENTAL NATIONAL BANK,10000-0000016325,FIRST CONTINENTAL MORTGAGE LTD,395.0,1712.0,70.80240658401036
499,LAKESIDE NATIONAL BANK,10000-0000016357,Lakeside Bancorp,684.0,253.0,100.0
500,"STATE NATIONAL BANK, EL PASO,",10000-0000016369,First State Bank & Trust,466.0,180.0,53.822735214647146
501,CANON NATIONAL BANK,10000-0000016392,,,,
502,MELLON UNITED NATIONAL BANK,10000-0000016401,OneUnited Bank,872.0,272.0,63.13070669817448
503,"QUAIL CREEK BANK, N.A.",10000-0000016405,,,,
504,FAR EAST NATIONAL BANK,10000-0000016407,Far East National Bank,415.0,62.0,100.0
505,SUMMIT NATIONAL BANK,10000-0000016422,Summit Funding Inc,1072.0,9130.0,56.818608131873305
506,FIRST NATIONAL BANK USA,10000-0000016473,US Bancorp,1130.0,2.0,69.97805482106222
507,COMMONWEALTH NATIONAL BANK,10000-0000016553,First Commonwealth Financial Corp,434.0,167.0,68.50092721804482
508,"UNITED NATIONAL BANK, FAYETTEV",10000-0000016560,United Bank & Trust,1145.0,195.0,62.94243257836413
509,COLUMBIA NATIONAL BANK,10000-0000016593,Columbia Bank,283.0,367.0,100.0
510,FIRST NATIONAL BANK OF MARENGO,10000-0000016601,Marine Bank,737.0,260.0,58.758326440554775
511,ANAHUAC NATIONAL BANK,10000-0000016625,,,,
512,"BANKCHAMPAIGN, N.A.",10000-0000016643,,,,
513,MICHIGAN NATIONAL BANK,10000-0000016660,,,,
514,SOUTH TEXAS NATIONAL BANK,10000-0000016686,Southtrust Corp,1047.0,117.0,61.93687819289726
515,WHEELING NATIONAL BANK,10000-0000016696,Sterling Bank,1065.0,138.0,53.80865590271865
516,WORTH NATIONAL BANK,10000-0000016718,Northwest Bank,842.0,274.0,51.30712329647783
517,ADAMS NATIONAL BANK,10000-0000016720,,,,
518,COLORADO BUSINESS BANK,10000-0000016723,Colorado Credit Union,282.0,550.0,54.05481843879891
519,LUBBOCK NATIONAL BANK,10000-0000016752,,,,
520,HEMISPHERE NATIONAL BANK,10000-0000016776,,,,
521,"COMMERCEBANK, N.A.",10000-0000016804,Bank Of Commerce,143.0,94.0,77.0463816047377
522,FIRST NATIONAL BANK OF S.B.,10000-0000016809,HSBC Holdings Plc,560.0,101.0,53.853114541508326
523,OMNI BANK,10000-0000016840,Omni Bank,867.0,290.0,100.0
524,CHARTER NATIONAL BANK & TRUST,10000-0000016880,First State Bank & Trust,466.0,180.0,68.16589631457161
525,WOODFOREST NATIONAL BANK,10000-0000016892,,,,
526,PACIFIC WESTERN NATIONAL BANK,10000-0000016912,Western Bank Corp Inc,1209.0,181.0,50.92653198178483
527,NATIONAL BANK OF ARKANSAS,10000-0000016941,,,,
528,EVERGREEN NATIONAL BANK,10000-0000017000,,,,
529,FIRST NATIONAL BANK BURLESON,10000-0000017001,,,,
530,"HOUSTON COMMUNITY BANK, N.A.",10000-0000017020,First National Community Bancorp,452.0,41.0,61.88027230126538
531,GREAT SOUTHERN NATIONAL BANK,10000-0000017038,Great Southern Bancorp Inc,527.0,306.0,100.0
532,METRO BANK,10000-0000017076,Palmetto Bank,896.0,171.0,52.52147535136048
533,VINEYARD NATIONAL BANK,10000-0000017089,,,,
534,BC NATIONAL BANKS,10000-0000017100,,,,
535,LOST PINES NATIONAL BANK,10000-0000017111,,,,
536,SAN DIEGO NATIONAL BANK,10000-0000017114,,,,
537,PALM DESERT NATIONAL BANK,10000-0000017121,,,,
538,MISSION NATIONAL BANK,10000-0000017176,,,,
539,NEW YORK NATIONAL BANK,10000-0000017197,Bank of Newport,154.0,234.0,58.15175806926931
540,NORTH STATE NATIONAL BANK,10000-0000017216,Northeast Bank,837.0,210.0,70.18969658037044
541,MERCANTILE NATIONAL BANK,10000-0000017220,MERCANTILE BANK CORP,715.0,319.0,100.0
542,FIRST NATIONAL BANK OF C.S.,10000-0000017226,,,,
543,CENTRAL VALLEY BANK,10000-0000017257,Central National Bank,244.0,13.0,64.49880115882513
544,GLADEWATER NATIONAL BANK,10000-0000017290,,,,
545,FIRST PROFESSIONAL BANK,10000-0000017423,Progressive Bank,930.0,263.0,55.15659003164492
546,ATASCOSA NATIONAL BANK,10000-0000017434,,,,
547,RIVERSIDE NATIONAL BANK OF FL,10000-0000017437,Riverside Bank,972.0,287.0,77.36616744193068
548,ROSEMOUNT NATIONAL BANK,10000-0000017462,Fremont Bank,488.0,249.0,60.674730061570436
549,"SOUTHWEST BANK OF TEXAS, N.A.",10000-0000017479,Southwest Bank,1048.0,152.0,70.86820589349401
550,NORTHERN TRUST BANK OF FL N.A.,10000-0000017487,Northern Trust Corp,838.0,91.0,85.70100839069129
551,CAPITOL NATIONAL BANK,10000-0000017525,Capital Bank,226.0,248.0,82.70202708581817
552,FIRST NATIONAL BANK OF YUMA,10000-0000017555,,,,
553,TAFT NATIONAL BANK,10000-0000017577,,,,
554,FIRST NATIONAL BANK OF ROLAND,10000-0000017596,Heartland Bank,579.0,118.0,55.194623685914266
555,LONE STAR NATIONAL BANK,10000-0000017611,Money Store,784.0,58.0,62.424598273373846
556,STATE NATIONAL BANK OF WEST TE,10000-0000017614,First State Bank & Trust,466.0,180.0,72.27215923640414
557,WESTERN AMERICAN NATIONAL BANK,10000-0000017620,Western State Bank,1210.0,173.0,64.02914957792193
558,MELLON BANK (DE),10000-0000017629,Bank Of NY Mellon Corp,148.0,35.0,55.084354495945696
559,WHISPERWOOD NATIONAL BANK,10000-0000017689,,,,
560,FIRST NATIONAL BANK OF BULLARD,10000-0000017710,Dollar Bank,345.0,400.0,51.974886996405104
561,"BERNVILLE BANK, N.A.",10000-0000017721,Rockville Bank,977.0,237.0,53.94017220372531
562,NORTHERN TRUST BANK OF CALIFOR,10000-0000017751,Northern Trust Corp,838.0,91.0,75.46812379865555
563,ASIAN AMERICAN NATIONAL BANK,10000-0000017772,German American Bancorp,515.0,2078.0,69.61266908243884
564,WOODHAVEN NATIONAL BANK,10000-0000017816,,,,
565,CROCKETT NATIONAL BANK,10000-0000017828,Rock Holdings Inc,975.0,849.0,55.554191260768974
566,BANK OF LODI,10000-0000017868,,,,
567,INDEPENDENT NATIONAL BANK,10000-0000017911,Bank Independent,138.0,104.0,100.0
568,"TRIAD BANK, N.A.",10000-0000017926,,,,
569,FIRST LOUISIANA NATIONAL BANK,10000-0000017927,,,,
570,NORTHERN TRUST BANK OF ARIZONA,10000-0000017949,Northern Trust Corp,838.0,91.0,75.00540096377661
571,CITIZENS NATIONAL BANK OF TX,10000-0000017954,Citizens First National Bank,267.0,22.0,75.77214351130836
572,PANOLA NATIONAL BANK,10000-0000017967,,,,
573,WESTERN SIERRA BANK,10000-0000018029,Western State Bank,1210.0,173.0,70.95212918188457
574,"THE HOWARD BANK, N.A.",10000-0000018049,,,,
575,GRAND VALLEY NATIONAL BANK,10000-0000018058,Allegheny Valley Bancorp Inc,60.0,164.0,59.51717276717078
576,FIRST NATIONAL BANK OF S.P. I.,10000-0000018063,,,,
577,MCALLEN NATIONAL BANK,10000-0000018068,Valley National Bancorp,1169.0,60.0,52.52969900522921
578,"INDEPENDENCE BANK, N.A.",10000-0000018076,Bank Independent,138.0,104.0,87.36905497291345
579,ABRAMS CENTRE NATIONAL BANK,10000-0000018120,,,,
580,FIRST NATIONAL BANK OF SACHSE,10000-0000018125,,,,
581,"TEXAS PREMIER BANK, N.A.",10000-0000018148,First Premier Bank,457.0,100.0,61.19241842138861
582,PACIFIC CENTURY BANK,10000-0000018152,Pacific Marine Credit Union,893.0,495.0,57.89461227308797
583,FIRST NATIONAL BANK OF BENTON,10000-0000018162,,,,
584,FNB OF CENTRAL CALIFORNIA,10000-0000018182,,,,
585,SUMMIT COMMUNITY BANK NA,10000-0000018188,First National Community Bancorp,452.0,41.0,65.55351228943273
586,FIRST NATIONAL BANK NW FLORIDA,10000-0000018214,,,,
587,INLAND EMPIRE NATIONAL BANK,10000-0000018242,,,,
588,COMMUNITY NATIONAL BANK AT BAR,10000-0000018270,Community Bank & Trust,292.0,145.0,69.14148021334015
589,"COMMERCE BANK, PA",10000-0000018273,Bank Of Commerce,143.0,94.0,81.36435670756312
590,WEATHERFORD NATIONAL BANK,10000-0000018280,,,,
591,"INTERCREDIT BANK, N.A.",10000-0000018283,First Internet Bancorp,446.0,331.0,70.18803218768382
592,TEXAS COMMUNITY BANK AND TRUST,10000-0000018302,Community Bank & Trust,292.0,145.0,69.94207036492605
